file,m,seed,n,exp_type,mean_sparsity,min_sparsity,max_sparsity,rank,rank_ratio,sumD,rho_m,rho_r,slack_run,mean_resid,mean_sigma,mean_kappa,mean_leverage,tail_mass_001,tail_mass_005,tail_mass_010
n1024_m256_binned_seed141.h5,256,141,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.6305002799345,0.9985566417184941,0.9985566417184941,0.0014433582815058799,0.047323402047792965,0.001443358281506308,1.5580353104030367,0.2500000000000001,0.013695757877404464,0.006004604715524022,0.0
n1024_m256_binned_seed142.h5,256,142,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.62508876129868,0.998535502973823,0.998535502973823,0.001464497026177014,0.04718101045277467,0.0014644970261776034,1.5593245510917824,0.25000000000000017,0.014441721866988347,0.0063369066947824015,0.0
n1024_m256_binned_seed143.h5,256,143,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.63309996129829,0.9985667967238214,0.9985667967238214,0.001433203276178574,0.04721903685713553,0.0014332032761790725,1.5533785629047783,0.2500000000000001,0.01358546343336858,0.005016894511733568,0.0
n1024_m256_binned_seed144.h5,256,144,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.6285134631762,0.998548880715532,0.998548880715532,0.00145111928446795,0.04733518575230882,0.0014511192844686265,1.5591870325321882,0.25000000000000017,0.014196703754213748,0.005587014141544958,0.0
n1024_m256_binned_seed145.h5,256,145,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.63667942145548,0.9985807789900605,0.9985807789900605,0.0014192210099395197,0.047239494482731965,0.0014192210099401074,1.5655132525915885,0.25000000000000017,0.013466014503477994,0.005562320432015537,0.0
n1024_m256_binned_seed146.h5,256,146,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.62912520579994,0.998551270335156,0.998551270335156,0.0014487296648439951,0.047458025228792076,0.0014487296648443056,1.5683328281322846,0.2500000000000001,0.01338831617815012,0.006082840340131187,0.0
n1024_m256_binned_seed147.h5,256,147,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.62876621924806,0.9985498680439377,0.9985498680439377,0.0014501319560622505,0.04723949956746989,0.0014501319560628967,1.5608161005811472,0.25000000000000017,0.01404270078893679,0.006033103359120368,0.0
n1024_m256_binned_seed148.h5,256,148,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.6312773297832,0.9985596770694656,0.9985596770694656,0.0014403229305344212,0.047210730765109156,0.0014403229305349305,1.5663295185662196,0.2500000000000001,0.01359929839934419,0.006107032556623589,0.0
n1024_m256_binned_seed149.h5,256,149,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.62491232532193,0.9985348137707888,0.9985348137707888,0.0014651862292112128,0.04740426831109842,0.0014651862292118464,1.5589965173283964,0.25000000000000017,0.013989478898630807,0.006287948544327154,0.0
n1024_m256_binned_seed15.h5,256,15,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.6358953041199,0.9985777160317184,0.9985777160317184,0.0014222839682815902,0.04707078974843907,0.0014222839682821358,1.5661859712321191,0.2500000000000001,0.013763470905183824,0.0057798939307911155,0.0
n1024_m256_binned_seed150.h5,256,150,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.63184975292825,0.998561913097376,0.998561913097376,0.0014380869026240362,0.04719456777678444,0.001438086902624559,1.5603368088348735,0.2500000000000001,0.014028831366155112,0.005986702076650415,0.0
n1024_m256_binned_seed151.h5,256,151,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.62985057198966,0.9985541037968346,0.9985541037968346,0.0014458962031653755,0.047253791415124764,0.0014458962031658553,1.558093595895727,0.2500000000000001,0.014044243559265706,0.00599534116597937,0.0
n1024_m256_binned_seed152.h5,256,152,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.6288916938065,0.9985503581789317,0.9985503581789317,0.001449641821068326,0.04727980147861636,0.0014496418210688665,1.5675239582488276,0.25000000000000017,0.013836702899082794,0.006494700191444904,0.0
n1024_m256_binned_seed153.h5,256,153,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.63296814222122,0.9985662818055516,0.9985662818055516,0.0014337181944483746,0.04731235200362778,0.0014337181944486675,1.572896328263012,0.25000000000000006,0.013312914003774682,0.006004381919784151,0.0
n1024_m256_binned_seed154.h5,256,154,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.63144742045552,0.9985603414861544,0.9985603414861544,0.001439658513845643,0.047319245572793434,0.0014396585138464137,1.5691390773057374,0.25000000000000017,0.013339403672664538,0.006142333386696637,0.0
n1024_m256_binned_seed155.h5,256,155,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.6285074072366,0.998548857059518,0.998548857059518,0.0014511429404819864,0.04740109946015512,0.0014511429404824895,1.5611766361933987,0.2500000000000001,0.013872404756423295,0.005877561179959691,0.0
n1024_m256_binned_seed156.h5,256,156,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.63159377640113,0.9985609131890669,0.9985609131890669,0.0014390868109330768,0.047069767624312975,0.0014390868109335922,1.559451401129254,0.2500000000000001,0.013638628138414013,0.006081396866565037,0.0
n1024_m256_binned_seed157.h5,256,157,1024,binned,0.49931640875001904,0.10000000149011612,0.8999999761581421,256,1.0,255.62283912143903,0.9985267153181212,0.9985267153181212,0.0014732846818787948,0.04798428833042414,0.0014732846818793297,1.5601015488872763,0.2500000000000001,0.013911310472243874,0.005690863548535067,0.0
